adult_id,service_area,cohort_year,cohort_quarter,age,education_years,two_adult,months_mfip,unemployment_rate,childcare_slots_per_100,ssi_success_3y,sustained_exit_12m,employed_3y,earnings_3y,returned_cash_3y
synthetic-2023-1-9-14,Demo Area 10,2023,1,27,11,0,11,0.04819523354659125,19.671928947442872,0,0,0,0.0,
synthetic-2023-1-9-15,Demo Area 10,2023,1,29,14,0,30,0.041200478635923896,23.213979116386373,0,0,1,2377.974249799852,
synthetic-2023-1-9-16,Demo Area 10,2023,1,31,8,0,50,0.042208260214661925,28.55027125395166,0,0,0,0.0,
synthetic-2023-1-9-17,Demo Area 10,2023,1,18,9,0,47,0.05527003718896831,28.463211153159328,0,0,0,0.0,
synthetic-2023-1-9-18,Demo Area 10,2023,1,45,11,0,12,0.04641475972460084,18.44623999270405,1,0,0,0.0,
synthetic-2023-1-9-19,Demo Area 10,2023,1,30,12,1,26,0.04421573631916283,28.549989405070896,1,0,1,1891.8101509144474,
synthetic-2023-1-9-20,Demo Area 10,2023,1,40,11,0,13,0.042869055272003756,24.897945109127345,1,1,1,4721.586216807392,0.0
synthetic-2023-1-9-21,Demo Area 10,2023,1,48,10,0,27,0.06419917465429592,22.884277622375645,0,0,1,3754.1700553169476,
synthetic-2023-1-9-22,Demo Area 10,2023,1,21,16,0,29,0.03415596099197577,20.004314006627716,0,1,0,0.0,1.0
synthetic-2023-1-9-23,Demo Area 10,2023,1,34,10,0,53,0.044779771339024464,27.484712680900188,0,0,0,0.0,
synthetic-2023-1-9-24,Demo Area 10,2023,1,24,15,0,47,0.04473198571526894,21.926051105523392,0,0,1,2964.200685019375,
synthetic-2023-1-9-25,Demo Area 10,2023,1,35,13,0,10,0.042243323096202545,25.998846703849434,0,0,0,0.0,
synthetic-2023-1-9-26,Demo Area 10,2023,1,33,11,0,51,0.042559171914231746,27.732176405142887,1,0,0,0.0,
synthetic-2023-1-9-27,Demo Area 10,2023,1,47,11,0,5,0.038480688026146445,34.77915275314086,0,0,1,2696.2873014498823,
synthetic-2023-1-9-28,Demo Area 10,2023,1,35,11,0,37,0.05374970809137685,27.13615384964778,0,0,1,3138.424393232333,
synthetic-2023-1-9-29,Demo Area 10,2023,1,44,11,1,13,0.052466547084137324,39.94735913591853,0,0,1,4554.316059566798,
synthetic-2023-1-9-30,Demo Area 10,2023,1,41,10,0,56,0.039988096824383125,26.50115286973337,0,0,0,0.0,
synthetic-2023-1-9-31,Demo Area 10,2023,1,26,13,0,6,0.04325636098131079,27.93643756220346,1,0,1,4207.25235354898,
synthetic-2023-1-9-32,Demo Area 10,2023,1,22,12,0,9,0.03843827644237483,27.235808069921102,0,0,0,0.0,
synthetic-2023-1-9-33,Demo Area 10,2023,1,30,11,0,36,0.04576276251751186,17.267934565281887,0,0,1,2444.6384328413355,
synthetic-2023-1-9-34,Demo Area 10,2023,1,32,14,0,15,0.04664992968061904,33.84262703699975,0,0,0,0.0,
synthetic-2023-1-9-35,Demo Area 10,2023,1,33,13,0,48,0.04187921334635981,32.08489508096654,0,1,1,2737.8780095456405,0.0
synthetic-2023-1-9-36,Demo Area 10,2023,1,18,12,1,34,0.047595962988109156,23.68096051869359,0,0,0,0.0,
synthetic-2023-1-9-37,Demo Area 10,2023,1,39,9,0,19,0.04438711661421984,33.10944933958727,0,0,1,2782.935101786629,
synthetic-2023-1-9-38,Demo Area 10,2023,1,50,9,0,32,0.051574296947898,25.17039443556843,1,1,0,0.0,0.0
synthetic-2023-1-9-39,Demo Area 10,2023,1,21,11,0,0,0.0448963369258315,20.691727022321395,0,0,1,2646.319835339414,
synthetic-2023-1-9-40,Demo Area 10,2023,1,24,11,0,36,0.045315981441402,27.429879408880133,0,0,0,0.0,
synthetic-2023-1-9-41,Demo Area 10,2023,1,42,8,0,45,0.03136794473061152,28.720989989420268,0,0,0,0.0,
synthetic-2023-1-9-42,Demo Area 10,2023,1,32,11,0,42,0.04153214125202796,31.338606463694564,0,0,0,0.0,
synthetic-2023-1-10-0,Demo Area 11,2023,1,18,12,0,12,0.048062307040996996,38.247356819855284,0,0,0,0.0,
synthetic-2023-1-10-1,Demo Area 11,2023,1,26,13,0,12,0.04764974821490899,27.77441381279101,0,0,0,0.0,
synthetic-2023-1-10-2,Demo Area 11,2023,1,36,11,1,19,0.04914741175042151,32.25587458674159,1,0,0,0.0,
synthetic-2023-1-10-3,Demo Area 11,2023,1,22,9,0,58,0.050591526247234314,37.1225430176491,0,0,0,0.0,
synthetic-2023-1-10-4,Demo Area 11,2023,1,30,11,0,44,0.05099089739476432,36.48818002513106,0,1,0,0.0,0.0
synthetic-2023-1-10-5,Demo Area 11,2023,1,20,12,0,17,0.054405407150298374,26.9732388630887,0,0,1,3486.4072741304917,
synthetic-2023-1-10-6,Demo Area 11,2023,1,32,11,0,56,0.043041209446988075,25.759266194217656,0,0,1,4056.3968195742054,
synthetic-2023-1-10-7,Demo Area 11,2023,1,28,16,1,40,0.05066701396634149,20.092801958263145,1,0,0,0.0,
synthetic-2023-1-10-8,Demo Area 11,2023,1,18,12,0,7,0.04120147851363448,29.84233044407548,0,0,0,0.0,
synthetic-2023-1-10-9,Demo Area 11,2023,1,25,12,0,64,0.04331506705832846,24.784136798577677,0,0,0,0.0,
synthetic-2023-1-10-10,Demo Area 11,2023,1,22,11,0,1,0.04648229029647599,26.558235513721495,1,1,0,0.0,0.0
synthetic-2023-1-10-11,Demo Area 11,2023,1,47,10,0,42,0.04638611750892183,22.892316575623358,1,0,0,0.0,
synthetic-2023-1-10-12,Demo Area 11,2023,1,27,11,0,52,0.058625691594817876,20.748267866348606,0,0,1,1379.0190763204612,
synthetic-2023-1-10-13,Demo Area 11,2023,1,30,8,0,28,0.05329595928975245,27.46372322642447,0,0,0,0.0,
synthetic-2023-1-10-14,Demo Area 11,2023,1,18,14,1,37,0.05199819460546149,27.959625574624106,0,0,0,0.0,
synthetic-2023-1-10-15,Demo Area 11,2023,1,37,10,0,9,0.044420151029663846,28.045771205792693,0,0,0,0.0,
synthetic-2023-1-10-16,Demo Area 11,2023,1,37,11,0,7,0.05259937839470884,33.063076955864,1,0,0,0.0,
synthetic-2023-1-10-17,Demo Area 11,2023,1,41,12,0,5,0.055833743208877004,25.400872990866723,1,0,1,1866.8110277474198,
synthetic-2023-1-10-18,Demo Area 11,2023,1,37,12,0,14,0.04517951566645009,30.161447274065438,0,0,1,4513.202433771387,
synthetic-2023-1-10-19,Demo Area 11,2023,1,34,13,0,19,0.05298140350357911,32.56942273810854,0,1,0,0.0,1.0
synthetic-2023-1-10-20,Demo Area 11,2023,1,39,10,0,36,0.04318522973180966,20.17533288443675,0,0,0,0.0,
synthetic-2023-1-10-21,Demo Area 11,2023,1,38,7,0,3,0.048040973813234536,24.589724425881656,0,1,0,0.0,0.0
synthetic-2023-1-10-22,Demo Area 11,2023,1,33,9,0,27,0.04837993572505437,22.742118181869618,0,0,1,1103.6666826519986,
synthetic-2023-1-10-23,Demo Area 11,2023,1,34,11,0,6,0.05107010039405771,28.21545164119636,0,0,0,0.0,
synthetic-2023-1-10-24,Demo Area 11,2023,1,30,13,0,52,0.04046221851678702,28.087205950002968,0,0,0,0.0,
synthetic-2023-1-10-25,Demo Area 11,2023,1,45,12,0,55,0.04980749897315327,36.67733496252689,0,0,1,2416.524862315619,
synthetic-2023-1-10-26,Demo Area 11,2023,1,40,12,0,0,0.05148314867807663,41.16284530988899,0,0,0,0.0,
synthetic-2023-1-10-27,Demo Area 11,2023,1,18,14,1,18,0.0401671056740591,23.56760081894916,0,0,0,0.0,
synthetic-2023-1-10-28,Demo Area 11,2023,1,26,10,1,46,0.04571100953475176,22.658598547168513,0,1,1,1649.10525441627,0.0
synthetic-2023-1-10-29,Demo Area 11,2023,1,25,14,0,45,0.043455785718828153,22.909598805651918,0,0,0,0.0,
synthetic-2023-1-10-30,Demo Area 11,2023,1,34,10,0,4,0.049258191975505385,24.957850688117404,0,0,1,1695.1455134696148,
synthetic-2023-1-10-31,Demo Area 11,2023,1,31,13,0,31,0.04478911411560171,35.1698611994865,1,0,0,0.0,
synthetic-2023-1-10-32,Demo Area 11,2023,1,28,13,0,64,0.05434153246815497,22.79822068936818,0,0,0,0.0,
synthetic-2023-1-10-33,Demo Area 11,2023,1,24,11,0,40,0.049199677713103414,27.863463689732107,0,0,1,3346.423402374557,
synthetic-2023-1-10-34,Demo Area 11,2023,1,43,12,0,56,0.0446835057926199,22.327115228043496,1,0,0,0.0,
synthetic-2023-1-10-35,Demo Area 11,2023,1,22,12,0,44,0.050147126686813676,24.97384338689278,0,0,0,0.0,
synthetic-2023-1-10-36,Demo Area 11,2023,1,18,13,0,21,0.05288039104032341,37.09241717261657,0,0,0,0.0,
synthetic-2023-1-10-37,Demo Area 11,2023,1,49,12,1,22,0.04667038680583813,26.88788684219417,1,1,0,0.0,1.0
synthetic-2023-1-10-38,Demo Area 11,2023,1,19,13,1,53,0.04597437480181045,28.08615529321448,0,0,0,0.0,
synthetic-2023-1-10-39,Demo Area 11,2023,1,18,10,0,45,0.04046407824879007,34.849475329306706,0,0,0,0.0,
synthetic-2023-1-10-40,Demo Area 11,2023,1,23,12,0,64,0.043803211643088216,39.57062782440251,1,0,0,0.0,
synthetic-2023-1-10-41,Demo Area 11,2023,1,35,9,0,4,0.05129950039214714,22.646856097403607,0,1,1,4908.527345172202,0.0
synthetic-2023-1-10-42,Demo Area 11,2023,1,31,14,0,36,0.03981747813506027,28.684366603328666,0,0,0,0.0,
synthetic-2023-1-10-43,Demo Area 11,2023,1,26,14,0,17,0.048041192721439904,34.62313390165742,1,0,0,0.0,
synthetic-2023-1-10-44,Demo Area 11,2023,1,18,15,0,15,0.04547507156001662,25.401357044219804,0,0,0,0.0,
synthetic-2023-1-10-45,Demo Area 11,2023,1,25,9,1,11,0.05102020873953109,37.88422147495462,0,0,0,0.0,
synthetic-2023-1-10-46,Demo Area 11,2023,1,20,10,0,7,0.059974356455316784,27.388687939362836,0,0,0,0.0,
synthetic-2023-1-10-47,Demo Area 11,2023,1,42,12,0,53,0.044405355979164535,24.631256349968915,0,0,0,0.0,
synthetic-2023-1-10-48,Demo Area 11,2023,1,22,11,0,28,0.04894283820220242,22.225941159967245,0,0,0,0.0,
synthetic-2023-1-10-49,Demo Area 11,2023,1,43,12,0,13,0.05111389011731405,22.10244227689867,0,1,0,0.0,0.0
synthetic-2023-1-10-50,Demo Area 11,2023,1,64,14,1,54,0.041173141718182225,27.696971321680916,0,0,0,0.0,
synthetic-2023-1-10-51,Demo Area 11,2023,1,28,10,0,56,0.05066967159187873,27.63023676754649,0,0,0,0.0,
synthetic-2023-1-10-52,Demo Area 11,2023,1,28,13,0,44,0.048945310773215206,25.541859408871368,0,1,1,1876.1497740850975,1.0
synthetic-2023-1-10-53,Demo Area 11,2023,1,32,9,0,10,0.04541581838322068,21.610961479065,0,0,0,0.0,
synthetic-2023-1-10-54,Demo Area 11,2023,1,41,11,0,51,0.04532766308345421,23.924702865401176,0,0,0,0.0,
synthetic-2023-1-10-55,Demo Area 11,2023,1,30,12,1,61,0.03833235243643822,23.585496613384464,0,0,0,0.0,
synthetic-2023-1-10-56,Demo Area 11,2023,1,20,15,0,47,0.048256464599520314,31.056047264099,0,0,0,0.0,
synthetic-2023-1-10-57,Demo Area 11,2023,1,43,14,0,21,0.042606976167431136,27.250518073481764,1,0,0,0.0,
synthetic-2023-1-10-58,Demo Area 11,2023,1,41,9,0,24,0.043404770257173854,39.20297454399808,1,0,0,0.0,
synthetic-2023-1-10-59,Demo Area 11,2023,1,38,13,0,45,0.045035412629410895,33.965112152168,1,0,0,0.0,
synthetic-2023-1-11-0,Demo Area 12,2023,1,24,11,0,46,0.046371469084502556,24.937754307133993,0,0,0,0.0,
synthetic-2023-1-11-1,Demo Area 12,2023,1,20,12,1,1,0.042247997469101246,31.9925127256095,0,1,1,1077.0574406839248,0.0
synthetic-2023-1-11-2,Demo Area 12,2023,1,36,13,0,64,0.0447885801948894,14.49268057990757,0,0,1,2184.9617388848446,
synthetic-2023-1-11-3,Demo Area 12,2023,1,33,11,0,8,0.04324724570109592,26.457741625039006,0,0,0,0.0,
synthetic-2023-1-11-4,Demo Area 12,2023,1,33,10,0,10,0.038309728209168614,28.66225757220718,0,0,0,0.0,
synthetic-2023-1-11-5,Demo Area 12,2023,1,43,8,0,6,0.04952742115094615,23.901704607261134,0,0,0,0.0,
synthetic-2023-1-11-6,Demo Area 12,2023,1,40,11,0,7,0.04574081060799593,31.807785935605047,1,0,1,2904.5034961192887,
synthetic-2023-1-11-7,Demo Area 12,2023,1,27,13,0,27,0.05000195432628103,30.271912872541698,0,0,0,0.0,
synthetic-2023-1-11-8,Demo Area 12,2023,1,27,13,0,44,0.04649552685839248,32.791495649227684,0,0,0,0.0,
synthetic-2023-1-11-9,Demo Area 12,2023,1,41,11,0,51,0.04278988960868582,26.24083073542363,0,0,1,6451.743848598184,
synthetic-2023-1-11-10,Demo Area 12,2023,1,39,12,0,49,0.05889109801451255,11.407369874526221,0,0,1,821.9706663456566,
synthetic-2023-1-11-11,Demo Area 12,2023,1,43,11,0,0,0.04084811860006017,25.426195882978266,1,0,1,1533.0021756501396,
synthetic-2023-1-11-12,Demo Area 12,2023,1,18,11,0,45,0.05232654780262303,20.328345432051382,0,0,0,0.0,
synthetic-2023-1-11-13,Demo Area 12,2023,1,29,12,0,47,0.04522889602465563,32.15226967788647,1,0,0,0.0,
synthetic-2023-1-11-14,Demo Area 12,2023,1,18,14,0,28,0.04633917525817455,25.42314314245038,0,0,0,0.0,
synthetic-2023-1-11-15,Demo Area 12,2023,1,33,8,0,48,0.056279363846767176,23.410517219804785,0,0,0,0.0,
synthetic-2023-1-11-16,Demo Area 12,2023,1,42,9,0,57,0.04744907110763612,23.200389338108394,0,0,0,0.0,
synthetic-2023-1-11-17,Demo Area 12,2023,1,34,13,0,5,0.05219479428940174,30.324649904444975,0,0,0,0.0,
synthetic-2023-1-11-18,Demo Area 12,2023,1,30,11,1,33,0.04166593863650939,26.156495172573884,0,0,0,0.0,
synthetic-2023-1-11-19,Demo Area 12,2023,1,26,12,0,45,0.046387292780265064,43.16502652528315,0,0,0,0.0,
synthetic-2023-1-11-20,Demo Area 12,2023,1,45,11,0,63,0.046790071517022726,26.90753214293616,0,0,1,3787.848997596916,
synthetic-2023-1-11-21,Demo Area 12,2023,1,20,9,0,4,0.045263017758285305,29.308387805145088,0,0,0,0.0,
synthetic-2023-1-11-22,Demo Area 12,2023,1,28,12,0,6,0.045480148197455786,20.849631108999755,0,1,0,0.0,0.0
synthetic-2023-1-11-23,Demo Area 12,2023,1,29,9,0,22,0.052434446368188434,18.527737229112795,0,0,0,0.0,
synthetic-2023-1-11-24,Demo Area 12,2023,1,27,11,0,24,0.06142455104341833,27.522133315742156,0,0,1,3166.45629829878,
synthetic-2023-1-11-25,Demo Area 12,2023,1,19,11,1,3,0.04139293320601526,29.012932188992885,0,0,0,0.0,
synthetic-2023-1-11-26,Demo Area 12,2023,1,35,8,1,4,0.045345777634442155,21.24025663773489,1,0,0,0.0,
synthetic-2023-1-11-27,Demo Area 12,2023,1,39,13,0,39,0.04103129665539584,30.76880044350074,0,1,0,0.0,0.0
synthetic-2023-1-11-28,Demo Area 12,2023,1,32,13,0,22,0.041895112059865056,22.927717382043202,0,0,0,0.0,
synthetic-2023-1-11-29,Demo Area 12,2023,1,40,13,1,7,0.04668071216363224,23.783432035709023,0,1,1,2165.4526967473385,1.0
synthetic-2023-1-11-30,Demo Area 12,2023,1,19,11,0,52,0.05174244843040074,25.175075230893032,0,0,0,0.0,
synthetic-2023-1-11-31,Demo Area 12,2023,1,23,9,1,1,0.04613656468496661,26.61615959894606,0,1,0,0.0,0.0
synthetic-2023-1-11-32,Demo Area 12,2023,1,27,14,0,27,0.043424226223963365,33.26389281342392,1,0,0,0.0,
synthetic-2023-1-11-33,Demo Area 12,2023,1,21,12,0,29,0.046573492274110846,20.709887248575995,0,0,0,0.0,
synthetic-2023-1-11-34,Demo Area 12,2023,1,45,12,0,26,0.03999539242967925,35.22287288316846,0,0,1,1163.2766784974187,
synthetic-2023-1-11-35,Demo Area 12,2023,1,35,10,0,4,0.04769625573913781,31.23713077613879,0,0,1,1887.5385988248913,
synthetic-2023-1-11-36,Demo Area 12,2023,1,42,14,1,26,0.0509704734187551,27.532184631456325,0,0,1,1434.4092013049867,
synthetic-2023-1-11-37,Demo Area 12,2023,1,31,16,0,62,0.042538788927902464,22.33374710618099,1,0,0,0.0,
synthetic-2023-1-11-38,Demo Area 12,2023,1,18,11,0,26,0.05436088189533401,31.219266155182556,1,0,0,0.0,
synthetic-2023-1-11-39,Demo Area 12,2023,1,32,8,0,10,0.05338416929636809,33.936467319284915,0,0,0,0.0,
synthetic-2023-1-11-40,Demo Area 12,2023,1,22,10,1,16,0.04619582204982871,17.639186627305186,0,0,0,0.0,
synthetic-2023-1-11-41,Demo Area 12,2023,1,53,14,0,42,0.0408438266724704,32.0167881020731,1,1,1,3189.2908151765128,1.0
synthetic-2023-1-11-42,Demo Area 12,2023,1,18,14,0,28,0.046706761008931966,27.093171119317873,0,0,1,1898.2646673066986,
synthetic-2023-1-11-43,Demo Area 12,2023,1,18,10,0,49,0.04583244608342541,29.043787695197587,0,0,0,0.0,
synthetic-2023-1-11-44,Demo Area 12,2023,1,30,11,1,64,0.04211391101128376,34.427269162123096,0,0,0,0.0,
synthetic-2023-1-11-45,Demo Area 12,2023,1,35,13,0,42,0.048727979935512866,24.827009905484754,0,0,0,0.0,
synthetic-2023-1-11-46,Demo Area 12,2023,1,48,7,0,37,0.04501873539510745,28.505513990605664,0,0,0,0.0,
synthetic-2023-1-11-47,Demo Area 12,2023,1,47,10,0,27,0.04444012486071751,38.71355755625514,1,0,0,0.0,
synthetic-2023-1-11-48,Demo Area 12,2023,1,40,11,0,29,0.04495002992263692,31.59555074612626,0,0,1,2420.98709482015,
synthetic-2023-1-11-49,Demo Area 12,2023,1,22,13,0,12,0.04619384312242763,38.18548866080442,0,1,0,0.0,0.0
synthetic-2023-1-11-50,Demo Area 12,2023,1,42,13,0,3,0.04702095232256807,26.299501647759882,1,1,0,0.0,0.0
synthetic-2023-1-11-51,Demo Area 12,2023,1,40,10,0,23,0.04845144101760115,29.540422733377177,0,1,0,0.0,0.0
synthetic-2023-1-11-52,Demo Area 12,2023,1,47,10,0,2,0.04671717472096969,24.418352291318524,0,1,0,0.0,1.0
synthetic-2023-1-11-53,Demo Area 12,2023,1,39,13,0,49,0.04715001440663381,29.93094527281779,0,0,1,2804.0432298153605,
synthetic-2023-1-11-54,Demo Area 12,2023,1,28,10,0,37,0.04934135782291113,29.891882401452687,1,0,0,0.0,
synthetic-2023-1-11-55,Demo Area 12,2023,1,33,11,0,55,0.053182417342042175,30.419540384931107,1,0,0,0.0,
synthetic-2023-1-11-56,Demo Area 12,2023,1,29,11,0,23,0.05504415090423012,21.92674289002683,1,0,0,0.0,
synthetic-2023-1-11-57,Demo Area 12,2023,1,25,12,1,13,0.04429635555041237,26.844523037187425,1,0,0,0.0,
synthetic-2023-1-11-58,Demo Area 12,2023,1,18,11,0,31,0.04615979540605025,35.008658792083,0,0,0,0.0,
synthetic-2023-1-11-59,Demo Area 12,2023,1,29,13,0,21,0.042255120288640424,25.504075637550986,0,0,1,1651.7515716089404,
synthetic-2023-1-11-60,Demo Area 12,2023,1,48,13,1,16,0.04999510065678623,29.83809864491502,0,1,1,6646.619253137797,0.0
synthetic-2023-1-11-61,Demo Area 12,2023,1,21,11,0,30,0.04186773080003008,23.1252598173683,0,0,0,0.0,
synthetic-2023-1-11-62,Demo Area 12,2023,1,31,17,0,44,0.04681169642404854,30.022341730306884,0,0,1,9442.558844199508,
synthetic-2023-1-11-63,Demo Area 12,2023,1,21,14,1,53,0.04689342078009741,22.70116598331277,0,1,1,1872.8061557095232,0.0
synthetic-2023-1-11-64,Demo Area 12,2023,1,35,11,1,38,0.049098616503455504,29.800712378581313,1,0,0,0.0,
synthetic-2023-1-11-65,Demo Area 12,2023,1,22,10,0,2,0.04697432013875329,33.21337312448608,0,0,0,0.0,
synthetic-2023-1-11-66,Demo Area 12,2023,1,39,12,0,10,0.04974121740078022,17.36461963526466,0,0,1,1340.8740575569027,
synthetic-2023-1-11-67,Demo Area 12,2023,1,50,10,0,38,0.04348552276139173,24.489082590290202,0,0,1,8382.863807172125,
synthetic-2023-1-11-68,Demo Area 12,2023,1,44,11,1,18,0.042014816334335965,24.74947300976631,0,0,0,0.0,
synthetic-2023-1-11-69,Demo Area 12,2023,1,39,12,0,57,0.04765187223146635,24.224420973358615,1,0,0,0.0,
synthetic-2023-1-11-70,Demo Area 12,2023,1,29,8,1,38,0.057284250167160426,30.570639219200274,0,0,0,0.0,
synthetic-2023-1-11-71,Demo Area 12,2023,1,24,14,0,11,0.04974093931392684,31.038103818216936,0,1,1,4403.220748744438,1.0
synthetic-2023-1-11-72,Demo Area 12,2023,1,38,11,0,61,0.04949765316943081,16.38267778373363,0,0,1,5381.556006522113,
synthetic-2023-2-0-0,Demo Area 01,2023,2,18,13,0,26,0.036981453126113645,13.179056000665685,0,0,1,10244.563968653905,
synthetic-2023-2-0-1,Demo Area 01,2023,2,45,11,1,41,0.02885568274967122,31.209755164779562,1,1,1,4177.272199246645,0.0
synthetic-2023-2-0-2,Demo Area 01,2023,2,39,14,0,22,0.04199914855850487,21.7750932365616,0,0,0,0.0,
synthetic-2023-2-0-3,Demo Area 01,2023,2,32,12,0,50,0.035843148399244636,20.768339994451193,1,0,1,4195.769616700024,
synthetic-2023-2-0-4,Demo Area 01,2023,2,40,10,0,10,0.03686693137580786,25.91784020518663,0,0,1,3558.5087239226614,
synthetic-2023-2-0-5,Demo Area 01,2023,2,44,11,0,52,0.042364872212150156,20.718849904714602,1,1,1,1432.4302700729452,0.0
synthetic-2023-2-0-6,Demo Area 01,2023,2,42,12,0,24,0.03707973774086679,21.99523668209148,0,0,0,0.0,
synthetic-2023-2-0-7,Demo Area 01,2023,2,29,9,1,60,0.04287064392567018,15.047979084353809,0,0,0,0.0,
synthetic-2023-2-0-8,Demo Area 01,2023,2,35,14,1,54,0.03919312038923017,31.24884987947415,1,1,1,1991.8677206877408,0.0
synthetic-2023-2-0-9,Demo Area 01,2023,2,34,13,0,41,0.04889514373196971,19.374574373172827,0,0,1,1596.6512347466826,
synthetic-2023-2-0-10,Demo Area 01,2023,2,27,9,0,50,0.03146752534138533,18.568359826731662,1,0,1,2957.1964211117497,
synthetic-2023-2-0-11,Demo Area 01,2023,2,18,9,0,56,0.05083138074839859,19.730082662696336,1,0,0,0.0,
synthetic-2023-2-0-12,Demo Area 01,2023,2,21,14,0,36,0.046779674464226026,26.969819487676602,1,0,1,1481.1056492418165,
synthetic-2023-2-0-13,Demo Area 01,2023,2,30,9,0,62,0.04547335211711737,22.481911038212694,0,0,0,0.0,
synthetic-2023-2-0-14,Demo Area 01,2023,2,25,10,0,35,0.03764651901659551,18.12959986127865,0,0,0,0.0,
synthetic-2023-2-0-15,Demo Area 01,2023,2,31,14,0,36,0.04288931218308052,19.13798860015576,1,0,0,0.0,
synthetic-2023-2-0-16,Demo Area 01,2023,2,31,11,1,53,0.042397185640268814,22.931455217286995,1,0,1,2991.6522264039404,
synthetic-2023-2-0-17,Demo Area 01,2023,2,35,16,0,3,0.03634299736116053,26.38611527237337,1,0,1,2806.602797812074,
synthetic-2023-2-0-18,Demo Area 01,2023,2,40,9,1,46,0.04126300272074295,25.101089362318326,0,0,0,0.0,
synthetic-2023-2-0-19,Demo Area 01,2023,2,32,11,0,9,0.04776613678100379,27.638497989132134,1,0,0,0.0,
synthetic-2023-2-0-20,Demo Area 01,2023,2,41,13,0,47,0.043027891398359955,27.239152488826832,1,1,1,4048.6462988134604,0.0
synthetic-2023-2-0-21,Demo Area 01,2023,2,59,11,0,38,0.04409394541928903,20.312988050582355,0,0,1,2864.295815104944,
synthetic-2023-2-0-22,Demo Area 01,2023,2,34,10,0,47,0.03990433263702545,29.298320191687452,1,0,1,2414.1724032176003,
synthetic-2023-2-0-23,Demo Area 01,2023,2,29,12,0,40,0.02880880645794046,32.24725636205443,1,1,0,0.0,0.0
synthetic-2023-2-0-24,Demo Area 01,2023,2,39,11,1,35,0.04401972050737683,24.183806287763904,1,0,0,0.0,
synthetic-2023-2-0-25,Demo Area 01,2023,2,42,9,1,34,0.0450587783357506,19.680219385888616,1,1,1,1439.2032240794902,1.0
synthetic-2023-2-0-26,Demo Area 01,2023,2,48,9,1,16,0.04052778828036513,21.920998500683766,1,1,1,4507.774857474835,1.0
synthetic-2023-2-0-27,Demo Area 01,2023,2,45,11,0,56,0.03588666931207206,31.54115435300268,1,0,1,1215.3238411419545,
synthetic-2023-2-0-28,Demo Area 01,2023,2,21,10,0,16,0.034882447018305264,28.06816559882292,0,0,0,0.0,
synthetic-2023-2-0-29,Demo Area 01,2023,2,32,11,1,46,0.05041998759546868,26.353180136111387,1,1,0,0.0,0.0
synthetic-2023-2-0-30,Demo Area 01,2023,2,30,9,0,33,0.04988769219363184,14.22289040944226,0,0,0,0.0,
synthetic-2023-2-0-31,Demo Area 01,2023,2,46,16,0,13,0.03970745474846235,32.18346384204814,0,1,0,0.0,0.0
synthetic-2023-2-0-32,Demo Area 01,2023,2,36,12,0,62,0.03468150349145907,15.54794755197366,0,0,0,0.0,
synthetic-2023-2-0-33,Demo Area 01,2023,2,25,11,0,23,0.04136509992786855,26.826941064423547,0,0,0,0.0,
synthetic-2023-2-0-34,Demo Area 01,2023,2,34,5,0,33,0.043182126707384194,22.049770011744076,0,1,0,0.0,1.0
synthetic-2023-2-0-35,Demo Area 01,2023,2,39,10,0,19,0.03641345367921431,18.644411434149887,0,1,0,0.0,1.0
synthetic-2023-2-0-36,Demo Area 01,2023,2,33,11,1,34,0.0476594203967594,21.90270004774669,1,0,0,0.0,
synthetic-2023-2-0-37,Demo Area 01,2023,2,28,9,1,2,0.04097329567077522,26.157523113860123,1,1,1,5127.91511907049,0.0
synthetic-2023-2-0-38,Demo Area 01,2023,2,29,12,0,5,0.03726072293594914,26.048712236115254,1,0,1,4823.822307547176,
synthetic-2023-2-0-39,Demo Area 01,2023,2,32,11,0,18,0.04686224288857037,17.190669611804005,1,1,0,0.0,0.0
synthetic-2023-2-0-40,Demo Area 01,2023,2,30,12,0,43,0.04460373190966824,26.725022952828184,0,1,0,0.0,0.0
synthetic-2023-2-0-41,Demo Area 01,2023,2,38,12,0,21,0.04093196753858053,18.79179449999092,1,0,1,2735.7237493087755,
synthetic-2023-2-0-42,Demo Area 01,2023,2,32,10,0,36,0.04989268337716535,20.89923541516648,1,1,0,0.0,0.0
synthetic-2023-2-0-43,Demo Area 01,2023,2,42,11,0,29,0.03058267220482135,14.677209846295039,1,0,1,1332.4935527058158,
synthetic-2023-2-0-44,Demo Area 01,2023,2,45,11,0,40,0.04130330215742557,19.825108545700118,0,0,0,0.0,
synthetic-2023-2-0-45,Demo Area 01,2023,2,32,13,0,54,0.054377167452597165,25.86528263032674,0,0,1,3062.5678328935237,
synthetic-2023-2-0-46,Demo Area 01,2023,2,31,6,0,38,0.026861377252094035,23.05578379339527,1,1,1,5946.024116622749,1.0
synthetic-2023-2-0-47,Demo Area 01,2023,2,32,13,0,39,0.03497233124770457,22.898540335119765,0,0,0,0.0,
synthetic-2023-2-0-48,Demo Area 01,2023,2,34,14,0,40,0.046312159122857056,32.63324980534748,1,0,0,0.0,
synthetic-2023-2-0-49,Demo Area 01,2023,2,42,11,0,51,0.03613719314289336,21.0708953780396,0,1,1,8175.3078618533555,0.0
synthetic-2023-2-0-50,Demo Area 01,2023,2,28,12,0,2,0.04406303619741087,23.88850287461218,0,0,1,4333.4102499238,
